CUSTOMER_NUMBER,txn_count,total_trans_amount,avg_trans_amount,max_trans_amount,std_trans_amount,unique_devices,unique_ips,beneficiary_count,night_txn_ratio,outside_bank_ratio,max_inactive_gap,burst_max,total_app_activities,avg_activity_hour,night_activity_ratio,password_change_count,max_daily_activity,avg_balance_ca,balance_volatility,max_cic_overdue_days,card_utilization_ratio,rule_behavior_device,rule_ato,rule_money_mule,rule_dormant_active,rule_night_anomaly,score_fraud_rule,score_behavioral_instability,score_aml_risk,final_risk_score,Risk_Segment,Fraud,Reason_Code_Details,ML_Pred,Rule_Detected,Business_Action
93803,6.0,25863000.0,4310500.0,25000000.0,10136264.6719588,2.0,6.0,1.0,0.0,0.0,30.0,1.0,43.0,12.790697674418604,0.0,1.0,11.0,1731018.397777778,3471073.080789626,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 6 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
997029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243262.908,173442.39787869278,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
68826,14.0,5200000.0,371428.5714285714,1000000.0,347360.5341131037,1.0,14.0,3.0,0.0,0.2142857142857142,94.0,2.0,256.0,11.48828125,0.0,1.0,14.0,1870507.1063636364,1454979.125896285,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
90036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.35181818181815,284.7196261875244,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
357482,4.0,1320000.0,330000.0,1000000.0,452695.6299030656,1.0,4.0,2.0,0.0,0.25,11.0,1.0,68.0,14.911764705882351,0.0,1.0,7.0,2940002.0949999997,3911807.238446299,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
119914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
738178,96.0,149224000.0,1554416.6666666667,16000000.0,3239396.4729208327,3.0,96.0,51.0,0.0104166666666666,0.4166666666666667,18.0,3.0,1296.0,13.850308641975309,0.015432098765432,1.0,34.0,6515748.0175,4416343.841909305,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 3 máy & 96 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
33211,6.0,148243000.0,24707166.666666668,50000000.0,22054804.196969572,3.0,6.0,6.0,0.0,1.0,15.0,2.0,111.0,14.73873873873874,0.063063063063063,1.0,20.0,17351148.39,0.0,2.0,0,0,1,1,0,0,50.0,0.0,20.0,70.0,Critical,1,"• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 3 máy & 6 IP | • AML/Mule: Giao dịch khủng 50,000,000 VND (Vượt ngưỡng IQR) kết hợp hồ sơ dính nợ xấu CIC 2 ngày",1,1,CRITICAL: BLOCK IMMEDIATELY
86697,18.0,1294000.0,71888.88888888889,350000.0,84287.24618399302,3.0,18.0,0.0,0.0555555555555555,0.0,9.0,2.0,182.0,14.483516483516484,0.0274725274725274,2.0,19.0,358479.03,311439.4824929585,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 3 máy & 18 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
362886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1141594.48,557517.7039852019,2.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
924739,126.0,1930536373.0,15321717.246031746,250000000.0,37951597.54078384,4.0,126.0,75.0,0.0555555555555555,0.6031746031746031,12.0,4.0,1217.0,14.773212818405916,0.0879211175020542,1.0,29.0,68124910.91285715,43612505.86503289,1.0,0,0,1,1,0,0,50.0,0.0,20.0,70.0,Critical,1,"• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 4 máy & 126 IP | • AML/Mule: Giao dịch khủng 250,000,000 VND (Vượt ngưỡng IQR) kết hợp hồ sơ dính nợ xấu CIC 1 ngày",1,1,CRITICAL: BLOCK IMMEDIATELY
539767,40.0,3246800.0,81170.0,810000.0,134755.70146351165,4.0,40.0,7.0,0.075,0.15,12.0,3.0,654.0,15.237003058103976,0.0443425076452599,2.0,26.0,621824.3,714900.309495178,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 4 máy & 40 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
991723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
723871,37.0,24000000.0,648648.6486486486,6076000.0,1253109.2711114003,2.0,37.0,29.0,0.027027027027027,0.6756756756756757,30.0,2.0,809.0,15.283065512978986,0.0580964153275649,1.0,26.0,3648496.2225,3318560.418602526,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 37 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
653165,4.0,22530000.0,5632500.0,14240000.0,6471153.297519693,2.0,4.0,2.0,0.0,0.5,31.0,1.0,144.0,14.03472222222222,0.0277777777777777,1.0,19.0,1579809.086666667,1101955.760948544,1.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 4 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
997301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
940534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1078685.5714285714,435303.1339929332,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
669116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
944934,46.0,32839869.0,713910.195652174,3000000.0,730484.6155893928,1.0,46.0,24.0,0.108695652173913,0.391304347826087,22.0,2.0,292.0,14.95890410958904,0.1027397260273972,0.0,16.0,3002332.618571428,1413017.462793469,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
768559,194.0,714092750.0,3680890.463917526,300000000.0,26821492.813535467,3.0,193.0,172.0,0.0979381443298969,0.9175257731958762,9.0,6.0,1605.0,12.719626168224298,0.1389408099688473,3.0,42.0,1851584.6114285716,2734357.6033012215,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 3 máy & 193 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
680926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323258.03,329523.11616783706,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
17404,48.0,907977073.0,18916189.020833332,150000000.0,33084129.77560899,3.0,48.0,34.0,0.0208333333333333,0.6458333333333334,14.0,3.0,351.0,12.054131054131052,0.037037037037037,1.0,27.0,31397436.99285714,40877651.17103024,4.0,0,0,1,1,0,0,50.0,0.0,20.0,70.0,Critical,1,"• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 3 máy & 48 IP | • AML/Mule: Giao dịch khủng 150,000,000 VND (Vượt ngưỡng IQR) kết hợp hồ sơ dính nợ xấu CIC 4 ngày",1,1,CRITICAL: BLOCK IMMEDIATELY
228848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.588333333333335,71.32007875299446,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
989934,74.0,494151618.0,6677724.567567567,25000000.0,6341435.986661871,5.0,74.0,65.0,0.0,0.7567567567567568,12.0,4.0,592.0,11.70777027027027,0.0,1.0,26.0,8374551.774285714,10069638.474820012,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 5 máy & 74 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
143524,16.0,93820887.0,5863805.4375,50000000.0,12745433.692249294,2.0,16.0,12.0,0.0,0.5,36.0,1.0,130.0,13.992307692307692,0.0615384615384615,2.0,14.0,2984349.33,1526142.4696042794,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 16 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
650627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
920510,20.0,17830000.0,891500.0,6000000.0,1301773.1834127754,4.0,20.0,20.0,0.0,0.8,13.0,3.0,115.0,15.165217391304347,0.1217391304347826,2.0,14.0,1672396.173333333,1289505.3240399086,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 4 máy & 20 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
640031,2.0,600000.0,300000.0,500000.0,282842.71247461904,1.0,2.0,2.0,0.0,1.0,13.0,1.0,52.0,14.442307692307692,0.2307692307692307,2.0,18.0,3134336.48,629135.0356639223,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
486950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
156696,54.0,65376000.0,1210666.6666666667,5000000.0,1103127.218582407,3.0,54.0,51.0,0.074074074074074,0.6851851851851852,15.0,2.0,242.0,14.524793388429751,0.0413223140495867,6.0,9.0,6355389.365,3909580.617470081,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 3 máy & 54 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
835652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
681886,7.0,97020000.0,13860000.0,50000000.0,16594693.931093356,2.0,7.0,7.0,0.0,1.0,26.0,1.0,83.0,12.53012048192771,0.108433734939759,2.0,18.0,69892746.935,87689334.687121,1.0,0,0,1,1,0,0,50.0,0.0,20.0,70.0,Critical,1,"• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 7 IP | • AML/Mule: Giao dịch khủng 50,000,000 VND (Vượt ngưỡng IQR) kết hợp hồ sơ dính nợ xấu CIC 1 ngày",1,1,CRITICAL: BLOCK IMMEDIATELY
103921,88.0,139111000.0,1580806.818181818,32000000.0,4673383.23351609,2.0,88.0,61.0,0.0681818181818181,0.5454545454545454,21.0,4.0,1012.0,14.522727272727272,0.0731225296442687,1.0,32.0,12587202.115714286,13119914.18196759,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 88 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
276237,28.0,73998254.0,2642794.785714286,10500000.0,2518958.4635194317,2.0,28.0,22.0,0.0,0.75,35.0,2.0,331.0,12.731117824773412,0.0120845921450151,2.0,14.0,11143487.186666667,10500580.439402208,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 28 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
331043,124.0,146025323.0,1177623.572580645,10000000.0,1839861.1508681893,2.0,124.0,81.0,0.032258064516129,0.3870967741935484,32.0,4.0,563.0,12.934280639431616,0.0373001776198934,5.0,24.0,2842434.295833333,2099591.5907768556,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 124 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
993,42.0,72928092.0,1736383.142857143,40000000.0,6133255.327794689,2.0,42.0,17.0,0.119047619047619,0.4047619047619047,27.0,3.0,691.0,14.531114327062228,0.130246020260492,6.0,33.0,693916.224,284038.3610766639,2.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 42 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
636252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,15.549019607843135,0.0,1.0,11.0,27569.0325,12377.935,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
917503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
987019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303990.25125000003,135688.2322564255,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
950879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1271181.913333333,1402628.9761158037,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
545792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
925266,18.0,100355000.0,5575277.777777778,20000000.0,5329871.555736929,2.0,18.0,17.0,0.0,0.8888888888888888,17.0,2.0,131.0,12.801526717557252,0.0,1.0,10.0,11609257.5325,7064558.859520073,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 18 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
656217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
689208,10.0,44240000.0,4424000.0,17000000.0,5921071.975017136,2.0,10.0,10.0,0.1,1.0,16.0,3.0,68.0,12.117647058823527,0.0735294117647058,3.0,12.0,1313720.67,752580.7189874117,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 10 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
158579,57.0,3914789000.0,68680508.77192983,900000000.0,182002290.8579453,2.0,57.0,50.0,0.0,0.543859649122807,17.0,4.0,476.0,13.716386554621849,0.0231092436974789,2.0,24.0,49055084.8825,51039893.60209785,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 57 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
998030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
650302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7769.933333333333,6829.4231391335925,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
440753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133906.81,72440.44362226393,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
725905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
802643,64.0,2459763000.0,38433796.875,472400000.0,100657860.72099058,6.0,64.0,63.0,0.0,0.71875,10.0,3.0,521.0,12.637236084452976,0.0,1.0,18.0,23168084.5475,10247860.2970529,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 6 máy & 64 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
223425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1083392.846,131838.9123078561,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
316502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414799.606,457365.4503847587,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
333145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.2,0.0,1.0,5.0,193193.55,0.0,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
949295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403652.97,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
602636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242770.26857142855,131052.68878851162,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
175924,42.0,948970000.0,22594523.80952381,105000000.0,21262674.779813148,2.0,42.0,42.0,0.0238095238095238,1.0,8.0,2.0,331.0,11.051359516616314,0.0151057401812688,1.0,18.0,443271.67285714287,448997.3306426125,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 42 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
368816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140626.7322222222,62875.026115705274,1.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
753338,3.0,58500000.0,19500000.0,20000000.0,500000.0,1.0,3.0,3.0,1.0,1.0,7.0,1.0,69.0,13.173913043478262,0.6811594202898551,2.0,9.0,822633.87,928196.2603988198,0.0,0,0,0,0,0,1,0.0,30.0,0.0,30.0,Medium,1,• Hành vi: Tỷ lệ phát sinh giao dịch ban đêm (23h-4h) chiếm đến 100.0% tổng hành vi,1,1,CRITICAL: BLOCK IMMEDIATELY
20557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5918532.748333334,4498318.5927530825,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,Low,0,"Tài khoản sạch, hành vi đạt chuẩn an toàn.",0,0,PASS: ALLOW TRANSACTION
579232,26.0,18280000.0,703076.9230769231,6300000.0,1288396.7377505088,2.0,26.0,15.0,0.3076923076923077,0.2307692307692307,26.0,2.0,376.0,14.422872340425531,0.1462765957446808,2.0,21.0,1512201.6133333333,1085130.0796908096,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 26 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
934238,64.0,50026000.0,781656.25,5000000.0,955692.8878218848,2.0,64.0,49.0,0.109375,0.375,29.0,3.0,1114.0,15.007181328545782,0.0978456014362657,4.0,28.0,306017.68600000005,205097.1022635287,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 64 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
797954,44.0,53890417.0,1224782.2045454546,10000000.0,2380526.1706572706,2.0,44.0,25.0,0.0681818181818181,0.3636363636363636,17.0,2.0,525.0,13.207619047619048,0.0361904761904761,7.0,20.0,4298259.112857142,2820797.2684490634,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 44 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
947144,60.0,1909098917.0,31818315.283333335,286200000.0,52333833.97410443,4.0,60.0,27.0,0.0,0.4333333333333333,10.0,4.0,983.0,12.106815869786368,0.0,2.0,42.0,44036539.606,27009380.843540397,2.0,0,0,1,1,0,0,50.0,0.0,20.0,70.0,Critical,1,"• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 4 máy & 60 IP | • AML/Mule: Giao dịch khủng 286,200,000 VND (Vượt ngưỡng IQR) kết hợp hồ sơ dính nợ xấu CIC 2 ngày",1,1,CRITICAL: BLOCK IMMEDIATELY
23197,78.0,142602929.0,1828242.6794871795,12000000.0,2645274.2029258907,4.0,78.0,63.0,0.0,0.5897435897435898,8.0,4.0,610.0,12.852459016393444,0.0147540983606557,3.0,36.0,1956364.622,1676027.8996499116,1.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 4 máy & 78 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
123157,10.0,24375000.0,2437500.0,21000000.0,6527078.31950015,2.0,10.0,8.0,0.0,0.2,42.0,1.0,276.0,15.057971014492754,0.0181159420289855,1.0,28.0,10203233.086666668,5721508.460348771,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 10 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
412654,20.0,53175886.0,2658794.3,22000000.0,4810433.303357512,2.0,20.0,17.0,0.1,0.4,27.0,3.0,213.0,15.089201877934272,0.0469483568075117,1.0,16.0,2753648.635,2952277.505991525,2.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 20 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
321634,436.0,1000981720.0,2295829.633027523,50000000.0,4269755.063644199,6.0,435.0,353.0,0.0091743119266055,0.8738532110091743,6.0,8.0,1883.0,13.84227296866702,0.0116834838024429,2.0,39.0,1911496.9833333336,1618913.5540076306,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 6 máy & 435 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
150724,23.0,12440000.0,540869.5652173914,8600000.0,1764348.7416645947,2.0,23.0,16.0,0.217391304347826,0.6086956521739131,16.0,2.0,283.0,13.084805653710248,0.1625441696113074,2.0,25.0,1145657.6066666667,1299771.193931556,0.0,0,0,1,0,0,0,50.0,0.0,0.0,50.0,High,1,• ATO: Phát hiện đổi mật khẩu kết hợp sử dụng bất thường 2 máy & 23 IP,1,1,CRITICAL: BLOCK IMMEDIATELY
